600	6	100n	N	100n	2	2	P	0		0.0	2.1	3360	1749	0	0	0	0	0	0	240	0	P	100n	0	-2	N	0		0.0	0.9	0	240	0	0	0	0	0	0	240	0
600	6	100n	N	100n	2	2	P	0		0.0	2.0	2552	1717	0	0	0	0	0	0	468	0	P	100n	0	-2	N	0		0.0	1.2	12	480	0	0	0	0	0	0	468	0
600	6	100n	N	100n	2	2	P	0		0.0	1.7	1654	1619	0	0	0	0	0	0	854	0	P	100n	0	-2	N	0		0.0	1.6	82	936	0	0	0	0	0	0	854	0
600	6	100n	N	100n	2	2	P	0		0.0	0.9	487	1280	0	0	0	0	0	0	1099	0	P	100n	0	-2	N	0		0.0	2.0	609	1708	0	0	0	0	0	0	1099	0
600	6	100n	N	100n	2	2	P	0		0.0	0.3	27	477	0	0	0	0	0	0	457	0	P	100n	0	-2	N	0		0.0	1.3	1741	2198	0	0	0	0	0	0	457	0
600	6	100n	N	100n	2	2	P	0		0.0	0.2	12	46	0	0	0	0	0	0	34	0	P	100n	0	-2	N	0		0.0	0.3	880	914	0	0	0	0	0	0	34	0
600	6	100n	N	100n	2	2	P	0		0.0	0.2	20	24	0	0	0	0	0	0	4	0	P	100n	0	-2	N	0		0.0	0.1	64	68	0	0	0	0	0	0	4	0
600	6	100n	N	100n	2	2	P	0		0.0	0.4	40	40	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	8	8	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	0.5	80	80	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	0.7	160	160	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	1.0	320	319	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	1.4	638	619	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	1.8	1238	1090	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.1	2180	1545	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3090	1717	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3434	1741	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3482	1749	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3498	1740	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3480	1731	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
600	6	100n	N	100n	2	2	P	0		0.0	2.4	3462	1742	0	0	0	0	0	0	0	0	P	100n	0	-2	N	0		0.0	0.0	0	0	0	0	0	0	0	0	0	0
